Id,Label,Degree,modularity_class,componentnumber,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks
49340,49340,7,10,1,0,0,0,0,0,0,0,0
57618,57618,1,10,1,0,0,0,0,0,0,0,0
3033,3033,2,6,1,0,0,0,0,0,0,0,0
51827,51827,4,156,1,0,0,0,0,0,0,0,0
12238,12238,2,156,1,0,0,0,0,0,0,0,0
35211,35211,3,156,1,0,0,0,0,0,0,0,0
55792,55792,1,156,1,0,0,0,0,0,0,0,0
2557,2557,3,4,1,0,0,0,0,0,0,0,0
4111,4111,2,4,1,0,0,0,0,0,0,0,0
9559,9559,2,23,1,0,0,0,0,0,0,0,0
25397,25397,6,54,1,0,0,0,0,0,0,0,0
46499,46499,2,18,1,0,0,0,0,0,0,0,0
64210,64210,2,54,1,0,0,0,0,0,0,0,0
54573,54573,4,5,1,0,0,0,0,0,0,0,0
3773,3773,2,5,1,0,0,0,0,0,0,0,0
7256,7256,1,5,1,0,0,0,0,0,0,0,0
7741,7741,4,5,1,0,0,0,0,0,0,0,0
51036,51036,4,5,1,0,0,0,0,0,0,0,0
48089,48089,10,5,1,4,8,0.216522,0.228103,266.370582,0.000001,0.000001,0.000422
8871,8871,1,4,1,0,0,0,0,0,0,0,0
23137,23137,1,4,1,0,0,0,0,0,0,0,0
23549,23549,3,4,1,0,0,0,0,0,0,0,0
24967,24967,3,4,1,0,0,0,0,0,0,0,0
60440,60440,2,4,1,0,0,0,0,0,0,0,0
24005,24005,2,12,1,0,0,0,0,0,0,0,0
6528,6528,4,51,1,0,0,0,0,0,0,0,0
9983,9983,6,51,1,0,0,0,0,0,0,0,0
17581,17581,7,51,1,0,0,0,0,0,0,0,0
32924,32924,2,51,1,0,0,0,0,0,0,0,0
45643,45643,6,12,1,0,0,0,0,0,0,0,0
48878,48878,4,12,1,0,0,0,0,0,0,0,0
51833,51833,2,51,1,0,0,0,0,0,0,0,0
51839,51839,4,51,1,0,0,0,0,0,0,0,0
53270,53270,3,5,1,0,0,0,0,0,0,0,0
59375,59375,2,51,1,0,0,0,0,0,0,0,0
61591,61591,4,32,1,0,0,0,0,0,0,0,0
40594,40594,6,5,1,0,0,0,0,0,0,0,0
47392,47392,4,5,1,0,0,0,0,0,0,0,0
50371,50371,7,5,1,0,0,0,0,0,0,0,0
20041,20041,2,16,1,0,0,0,0,0,0,0,0
2044,2044,6,16,1,0,0,0,0,0,0,0,0
55814,55814,1,16,1,0,0,0,0,0,0,0,0
6865,6865,3,17,1,0,0,0,0,0,0,0,0
10548,10548,3,17,1,0,0,0,0,0,0,0,0
56486,56486,4,17,1,0,0,0,0,0,0,0,0
56685,56685,10,17,1,4,8,0.217185,0.229194,569.60385,0,0,0.000376
4959,4959,8,34,1,0,0,0,0,0,0,0,0
19982,19982,4,34,1,0,0,0,0,0,0,0,0
23918,23918,6,34,1,0,0,0,0,0,0,0,0
46339,46339,1,34,1,0,0,0,0,0,0,0,0
51189,51189,4,34,1,0,0,0,0,0,0,0,0
65626,65626,2,34,1,0,0,0,0,0,0,0,0
19106,19106,2,4,1,0,0,0,0,0,0,0,0
51427,51427,2,4,1,0,0,0,0,0,0,0,0
26930,26930,1,54,1,0,0,0,0,0,0,0,0
39277,39277,2,54,1,0,0,0,0,0,0,0,0
51857,51857,3,54,1,0,0,0,0,0,0,0,0
61622,61622,7,82,1,0,0,0,0,0,0,0,0
20616,20616,1,16,1,0,0,0,0,0,0,0,0
28473,28473,5,3,1,0,0,0,0,0,0,0,0
40730,40730,5,16,1,0,0,0,0,0,0,0,0
43233,43233,1,16,1,0,0,0,0,0,0,0,0
56016,56016,1,16,1,0,0,0,0,0,0,0,0
60191,60191,3,16,1,0,0,0,0,0,0,0,0
60697,60697,2,16,1,0,0,0,0,0,0,0,0
41812,41812,3,14,1,0,0,0,0,0,0,0,0
52843,52843,1,14,1,0,0,0,0,0,0,0,0
59268,59268,2,14,1,0,0,0,0,0,0,0,0
20417,20417,5,54,1,0,0,0,0,0,0,0,0
28284,28284,2,54,1,0,0,0,0,0,0,0,0
39239,39239,2,54,1,0,0,0,0,0,0,0,0
45850,45850,2,54,1,0,0,0,0,0,0,0,0
50386,50386,6,54,1,0,0,0,0,0,0,0,0
57249,57249,2,54,1,0,0,0,0,0,0,0,0
11265,11265,1,18,1,0,0,0,0,0,0,0,0
29292,29292,1,18,1,0,0,0,0,0,0,0,0
3188,3188,9,8,1,0,0,0,0,0,0,0,0
3480,3480,3,8,1,0,0,0,0,0,0,0,0
3765,3765,5,8,1,0,0,0,0,0,0,0,0
8199,8199,2,8,1,0,0,0,0,0,0,0,0
12557,12557,8,29,1,0,0,0,0,0,0,0,0
17956,17956,3,8,1,0,0,0,0,0,0,0,0
20411,20411,2,8,1,0,0,0,0,0,0,0,0
31863,31863,3,8,1,0,0,0,0,0,0,0,0
52038,52038,1,8,1,0,0,0,0,0,0,0,0
55802,55802,2,8,1,0,0,0,0,0,0,0,0
56091,56091,3,8,1,0,0,0,0,0,0,0,0
61291,61291,3,8,1,0,0,0,0,0,0,0,0
66253,66253,4,8,1,0,0,0,0,0,0,0,0
68438,68438,1,8,1,0,0,0,0,0,0,0,0
38016,38016,1,8,1,0,0,0,0,0,0,0,0
4683,4683,1,5,1,0,0,0,0,0,0,0,0
42734,42734,2,5,1,0,0,0,0,0,0,0,0
29874,29874,6,5,1,0,0,0,0,0,0,0,0
37286,37286,12,54,1,7,8,0.234458,0.251323,1143.19508,0.000001,0.000001,0.000572
53407,53407,2,5,1,0,0,0,0,0,0,0,0
53927,53927,1,5,1,0,0,0,0,0,0,0,0
65208,65208,7,266,1,0,0,0,0,0,0,0,0
24088,24088,2,18,1,0,0,0,0,0,0,0,0
28656,28656,6,3,1,0,0,0,0,0,0,0,0
1653,1653,11,29,1,7,8,0.224261,0.240674,365.304725,0,0,0.000586
10278,10278,14,29,1,10,8,0.230532,0.249239,1078.710352,0,0,0.000779
13107,13107,3,29,1,0,0,0,0,0,0,0,0
17162,17162,9,29,1,0,0,0,0,0,0,0,0
23282,23282,35,29,1,12,8,0.23438,0.254293,2681.73156,0,0,0.000918
26793,26793,10,33,1,4,8,0.216919,0.229801,403.19744,0,0,0.000423
8623,8623,2,29,1,0,0,0,0,0,0,0,0
10640,10640,3,143,1,0,0,0,0,0,0,0,0
51219,51219,4,29,1,0,0,0,0,0,0,0,0
13105,13105,5,54,1,0,0,0,0,0,0,0,0
13840,13840,2,54,1,0,0,0,0,0,0,0,0
23608,23608,3,54,1,0,0,0,0,0,0,0,0
25684,25684,2,54,1,0,0,0,0,0,0,0,0
34376,34376,4,82,1,0,0,0,0,0,0,0,0
41167,41167,16,54,1,9,8,0.2431,0.262872,1236.544711,0,0,0.000679
47544,47544,2,12,1,0,0,0,0,0,0,0,0
55707,55707,4,29,1,0,0,0,0,0,0,0,0
56256,56256,7,54,1,0,0,0,0,0,0,0,0
62255,62255,7,54,1,0,0,0,0,0,0,0,0
66755,66755,7,54,1,0,0,0,0,0,0,0,0
68024,68024,16,3,1,5,8,0.220666,0.235624,494.142192,0,0,0.000469
68385,68385,14,54,1,9,8,0.242186,0.260585,1383.117718,0.000001,0.000001,0.000696
55210,55210,8,10,1,0,0,0,0,0,0,0,0
11685,11685,1,54,1,0,0,0,0,0,0,0,0
38829,38829,3,54,1,0,0,0,0,0,0,0,0
22623,22623,2,54,1,0,0,0,0,0,0,0,0
25821,25821,2,54,1,0,0,0,0,0,0,0,0
10606,10606,1,4,1,0,0,0,0,0,0,0,0
11232,11232,2,4,1,0,0,0,0,0,0,0,0
43553,43553,2,4,1,0,0,0,0,0,0,0,0
68556,68556,1,4,1,0,0,0,0,0,0,0,0
9305,9305,2,25,1,0,0,0,0,0,0,0,0
27073,27073,7,25,1,0,0,0,0,0,0,0,0
41305,41305,1,25,1,0,0,0,0,0,0,0,0
14226,14226,1,25,1,0,0,0,0,0,0,0,0
26704,26704,2,25,1,0,0,0,0,0,0,0,0
36180,36180,17,34,1,6,8,0.213137,0.226351,1977.382476,0.000008,0.000008,0.000697
56725,56725,6,25,1,0,0,0,0,0,0,0,0
64225,64225,7,25,1,0,0,0,0,0,0,0,0
36890,36890,3,20,1,0,0,0,0,0,0,0,0
14848,14848,3,20,1,0,0,0,0,0,0,0,0
27355,27355,4,20,1,0,0,0,0,0,0,0,0
53304,53304,3,20,1,0,0,0,0,0,0,0,0
20494,20494,7,32,1,0,0,0,0,0,0,0,0
12906,12906,2,32,1,0,0,0,0,0,0,0,0
16292,16292,2,32,1,0,0,0,0,0,0,0,0
21813,21813,4,32,1,0,0,0,0,0,0,0,0
64607,64607,2,32,1,0,0,0,0,0,0,0,0
58989,58989,1,32,1,0,0,0,0,0,0,0,0
5999,5999,9,6,1,0,0,0,0,0,0,0,0
62085,62085,1,6,1,0,0,0,0,0,0,0,0
41519,41519,1,12,1,0,0,0,0,0,0,0,0
55548,55548,4,12,1,0,0,0,0,0,0,0,0
29220,29220,14,12,1,3,8,0.204029,0.213695,99.650985,0.000007,0.000007,0.000384
49573,49573,8,12,1,0,0,0,0,0,0,0,0
192,192,2,12,1,0,0,0,0,0,0,0,0
7449,7449,10,12,1,5,7,0.236807,0.251592,1023.839779,0.00023,0.00023,0.00044
13457,13457,5,12,1,0,0,0,0,0,0,0,0
14312,14312,5,13,1,0,0,0,0,0,0,0,0
16467,16467,10,79,1,3,9,0.210761,0.221265,1177.121482,0.000001,0.000001,0.000477
22353,22353,3,3,1,0,0,0,0,0,0,0,0
24790,24790,3,12,1,0,0,0,0,0,0,0,0
27034,27034,5,1,1,0,0,0,0,0,0,0,0
27140,27140,2,12,1,0,0,0,0,0,0,0,0
36594,36594,2,12,1,0,0,0,0,0,0,0,0
39146,39146,2,12,1,0,0,0,0,0,0,0,0
41833,41833,1,12,1,0,0,0,0,0,0,0,0
54624,54624,4,12,1,0,0,0,0,0,0,0,0
66704,66704,3,12,1,0,0,0,0,0,0,0,0
68319,68319,2,12,1,0,0,0,0,0,0,0,0
27085,27085,2,4,1,0,0,0,0,0,0,0,0
27337,27337,6,4,1,0,0,0,0,0,0,0,0
53907,53907,21,4,1,5,8,0.243601,0.259383,542.852607,0.000001,0.000001,0.00043
65316,65316,3,4,1,0,0,0,0,0,0,0,0
1593,1593,1,12,1,0,0,0,0,0,0,0,0
2377,2377,3,12,1,0,0,0,0,0,0,0,0
4651,4651,4,12,1,0,0,0,0,0,0,0,0
12587,12587,3,12,1,0,0,0,0,0,0,0,0
18720,18720,11,12,1,6,8,0.235587,0.251491,1103.196502,0.000015,0.000015,0.000542
9884,9884,18,18,1,5,9,0.198349,0.208793,1009.921476,0,0,0.000704
11282,11282,1,3,1,0,0,0,0,0,0,0,0
23588,23588,1,3,1,0,0,0,0,0,0,0,0
31416,31416,6,3,1,0,0,0,0,0,0,0,0
31486,31486,2,3,1,0,0,0,0,0,0,0,0
40405,40405,4,3,1,0,0,0,0,0,0,0,0
46814,46814,4,3,1,0,0,0,0,0,0,0,0
46993,46993,9,3,1,0,0,0,0,0,0,0,0
57269,57269,3,3,1,0,0,0,0,0,0,0,0
34961,34961,2,12,1,0,0,0,0,0,0,0,0
39961,39961,1,12,1,0,0,0,0,0,0,0,0
49121,49121,2,16,1,0,0,0,0,0,0,0,0
4966,4966,2,12,1,0,0,0,0,0,0,0,0
9998,9998,3,3,1,0,0,0,0,0,0,0,0
10738,10738,1,12,1,0,0,0,0,0,0,0,0
23844,23844,2,12,1,0,0,0,0,0,0,0,0
44676,44676,1,12,1,0,0,0,0,0,0,0,0
46672,46672,1,12,1,0,0,0,0,0,0,0,0
63273,63273,2,12,1,0,0,0,0,0,0,0,0
65864,65864,4,12,1,0,0,0,0,0,0,0,0
1149,1149,2,29,1,0,0,0,0,0,0,0,0
21700,21700,2,29,1,0,0,0,0,0,0,0,0
36212,36212,2,29,1,0,0,0,0,0,0,0,0
52958,52958,1,29,1,0,0,0,0,0,0,0,0
30,30,4,20,1,0,0,0,0,0,0,0,0
20800,20800,2,20,1,0,0,0,0,0,0,0,0
54666,54666,3,20,1,0,0,0,0,0,0,0,0
56297,56297,3,20,1,0,0,0,0,0,0,0,0
37343,37343,5,17,1,0,0,0,0,0,0,0,0
61851,61851,1,17,1,0,0,0,0,0,0,0,0
64031,64031,5,156,1,0,0,0,0,0,0,0,0
68221,68221,4,17,1,0,0,0,0,0,0,0,0
53302,53302,10,5,1,6,8,0.230945,0.246617,445.456237,0.000001,0.000001,0.000518
56759,56759,7,20,1,0,0,0,0,0,0,0,0
18024,18024,2,20,1,0,0,0,0,0,0,0,0
52866,52866,1,20,1,0,0,0,0,0,0,0,0
18020,18020,3,20,1,0,0,0,0,0,0,0,0
41912,41912,4,20,1,0,0,0,0,0,0,0,0
52347,52347,2,20,1,0,0,0,0,0,0,0,0
62346,62346,1,20,1,0,0,0,0,0,0,0,0
55160,55160,3,12,1,0,0,0,0,0,0,0,0
11141,11141,4,8,1,0,0,0,0,0,0,0,0
15488,15488,3,8,1,0,0,0,0,0,0,0,0
32440,32440,3,8,1,0,0,0,0,0,0,0,0
47747,47747,13,17,1,3,9,0.202311,0.213882,208.029959,0,0,0.000317
56586,56586,3,8,1,0,0,0,0,0,0,0,0
57506,57506,2,8,1,0,0,0,0,0,0,0,0
65814,65814,4,8,1,0,0,0,0,0,0,0,0
370,370,1,8,1,0,0,0,0,0,0,0,0
5776,5776,6,8,1,0,0,0,0,0,0,0,0
7592,7592,2,8,1,0,0,0,0,0,0,0,0
8134,8134,6,8,1,0,0,0,0,0,0,0,0
14089,14089,1,8,1,0,0,0,0,0,0,0,0
44106,44106,2,8,1,0,0,0,0,0,0,0,0
3543,3543,2,3,1,0,0,0,0,0,0,0,0
11074,11074,9,3,1,0,0,0,0,0,0,0,0
13426,13426,8,3,1,0,0,0,0,0,0,0,0
13728,13728,8,3,1,0,0,0,0,0,0,0,0
19983,19983,6,3,1,0,0,0,0,0,0,0,0
25717,25717,8,3,1,0,0,0,0,0,0,0,0
32558,32558,6,3,1,0,0,0,0,0,0,0,0
33545,33545,8,3,1,0,0,0,0,0,0,0,0
38823,38823,8,3,1,0,0,0,0,0,0,0,0
39193,39193,2,3,1,0,0,0,0,0,0,0,0
53748,53748,8,3,1,0,0,0,0,0,0,0,0
60869,60869,8,3,1,0,0,0,0,0,0,0,0
65197,65197,7,3,1,0,0,0,0,0,0,0,0
39231,39231,5,156,1,0,0,0,0,0,0,0,0
8350,8350,2,156,1,0,0,0,0,0,0,0,0
40130,40130,5,156,1,0,0,0,0,0,0,0,0
46725,46725,1,156,1,0,0,0,0,0,0,0,0
1189,1189,1,156,1,0,0,0,0,0,0,0,0
53976,53976,1,156,1,0,0,0,0,0,0,0,0
5303,5303,17,156,1,7,8,0.234032,0.249357,217.839319,0.000002,0.000002,0.000557
9217,9217,2,156,1,0,0,0,0,0,0,0,0
13198,13198,12,156,1,7,8,0.234032,0.249357,217.839319,0.000002,0.000002,0.000557
13960,13960,17,156,1,8,8,0.241485,0.259655,618.872844,0.000003,0.000003,0.000612
46920,46920,7,156,1,0,0,0,0,0,0,0,0
51706,51706,12,156,1,6,8,0.227572,0.241234,113.57936,0.000002,0.000002,0.000496
61857,61857,7,156,1,0,0,0,0,0,0,0,0
40348,40348,1,32,1,0,0,0,0,0,0,0,0
67828,67828,1,10,1,0,0,0,0,0,0,0,0
18063,18063,15,12,1,7,8,0.244905,0.262472,447.111889,0.000026,0.000026,0.00056
51693,51693,3,32,1,0,0,0,0,0,0,0,0
58386,58386,5,156,1,0,0,0,0,0,0,0,0
1126,1126,3,9,1,0,0,0,0,0,0,0,0
14480,14480,2,12,1,0,0,0,0,0,0,0,0
18219,18219,2,82,1,0,0,0,0,0,0,0,0
22179,22179,1,12,1,0,0,0,0,0,0,0,0
38628,38628,3,12,1,0,0,0,0,0,0,0,0
51184,51184,1,20,1,0,0,0,0,0,0,0,0
58147,58147,3,20,1,0,0,0,0,0,0,0,0
23841,23841,1,20,1,0,0,0,0,0,0,0,0
9620,9620,3,2,1,0,0,0,0,0,0,0,0
46670,46670,5,4,1,0,0,0,0,0,0,0,0
25496,25496,1,17,1,0,0,0,0,0,0,0,0
8510,8510,1,30,5,0,0,0,0,0,0,0,0
34558,34558,6,30,5,0,0,0,0,0,0,0,0
21165,21165,2,30,5,0,0,0,0,0,0,0,0
35242,35242,4,30,5,0,0,0,0,0,0,0,0
56348,56348,3,30,5,0,0,0,0,0,0,0,0
57553,57553,3,30,5,0,0,0,0,0,0,0,0
61025,61025,1,30,5,0,0,0,0,0,0,0,0
52558,52558,2,23,1,0,0,0,0,0,0,0,0
60627,60627,1,31,6,0,0,0,0,0,0,0,0
932,932,1,31,6,0,0,0,0,0,0,0,0
16349,16349,6,143,1,0,0,0,0,0,0,0,0
34464,34464,1,143,1,0,0,0,0,0,0,0,0
39501,39501,4,29,1,0,0,0,0,0,0,0,0
2013,2013,3,12,1,0,0,0,0,0,0,0,0
5450,5450,5,12,1,0,0,0,0,0,0,0,0
20496,20496,1,12,1,0,0,0,0,0,0,0,0
58935,58935,1,12,1,0,0,0,0,0,0,0,0
5451,5451,6,12,1,0,0,0,0,0,0,0,0
10669,10669,6,12,1,0,0,0,0,0,0,0,0
16976,16976,1,12,1,0,0,0,0,0,0,0,0
22285,22285,6,12,1,0,0,0,0,0,0,0,0
23457,23457,3,4,1,0,0,0,0,0,0,0,0
24198,24198,6,12,1,0,0,0,0,0,0,0,0
37164,37164,6,12,1,0,0,0,0,0,0,0,0
48095,48095,3,12,1,0,0,0,0,0,0,0,0
52557,52557,1,12,1,0,0,0,0,0,0,0,0
58474,58474,7,13,1,0,0,0,0,0,0,0,0
58822,58822,3,4,1,0,0,0,0,0,0,0,0
64577,64577,18,12,1,2,8,0.201822,0.211264,38.359886,0.000007,0.000007,0.000285
43687,43687,1,10,1,0,0,0,0,0,0,0,0
64592,64592,4,20,1,0,0,0,0,0,0,0,0
7820,7820,5,8,1,0,0,0,0,0,0,0,0
9213,9213,2,8,1,0,0,0,0,0,0,0,0
23314,23314,1,8,1,0,0,0,0,0,0,0,0
42472,42472,2,8,1,0,0,0,0,0,0,0,0
360,360,5,9,1,0,0,0,0,0,0,0,0
20845,20845,10,9,1,6,8,0.221286,0.236198,0,0,0,0.000448
24067,24067,5,9,1,0,0,0,0,0,0,0,0
50159,50159,4,9,1,0,0,0,0,0,0,0,0
64447,64447,6,9,1,0,0,0,0,0,0,0,0
38660,38660,4,9,1,0,0,0,0,0,0,0,0
9926,9926,1,8,1,0,0,0,0,0,0,0,0
4967,4967,1,8,1,0,0,0,0,0,0,0,0
51374,51374,9,8,1,0,0,0,0,0,0,0,0
54988,54988,3,10,1,0,0,0,0,0,0,0,0
2602,2602,3,17,1,0,0,0,0,0,0,0,0
8082,8082,4,17,1,0,0,0,0,0,0,0,0
8115,8115,3,17,1,0,0,0,0,0,0,0,0
9530,9530,4,17,1,0,0,0,0,0,0,0,0
9686,9686,6,82,1,0,0,0,0,0,0,0,0
18534,18534,2,17,1,0,0,0,0,0,0,0,0
21589,21589,3,17,1,0,0,0,0,0,0,0,0
26719,26719,3,17,1,0,0,0,0,0,0,0,0
34298,34298,10,17,1,3,9,0.21073,0.22217,128.073301,0,0,0.000344
34417,34417,15,17,1,5,7,0.230569,0.243804,563.038622,0,0,0.000489
35632,35632,2,17,1,0,0,0,0,0,0,0,0
56775,56775,8,17,1,0,0,0,0,0,0,0,0
60632,60632,6,17,1,0,0,0,0,0,0,0,0
68054,68054,9,9,1,0,0,0,0,0,0,0,0
68131,68131,1,17,1,0,0,0,0,0,0,0,0
4446,4446,8,20,1,0,0,0,0,0,0,0,0
7112,7112,1,20,1,0,0,0,0,0,0,0,0
17047,17047,3,20,1,0,0,0,0,0,0,0,0
35244,35244,2,4,1,0,0,0,0,0,0,0,0
42582,42582,2,4,1,0,0,0,0,0,0,0,0
23934,23934,1,6,1,0,0,0,0,0,0,0,0
18339,18339,16,12,1,6,8,0.238239,0.254199,2307.664305,0,0,0.000618
60636,60636,2,8,1,0,0,0,0,0,0,0,0
68480,68480,4,12,1,0,0,0,0,0,0,0,0
3832,3832,6,143,1,0,0,0,0,0,0,0,0
9675,9675,12,12,1,5,8,0.233955,0.249229,1698.902045,0.000001,0.000001,0.000557
14231,14231,3,12,1,0,0,0,0,0,0,0,0
18656,18656,14,143,1,5,9,0.209237,0.221655,977.556394,0,0,0.00061
28579,28579,5,12,1,0,0,0,0,0,0,0,0
34143,34143,1,12,1,0,0,0,0,0,0,0,0
52204,52204,6,12,1,0,0,0,0,0,0,0,0
55631,55631,3,12,1,0,0,0,0,0,0,0,0
68473,68473,3,12,1,0,0,0,0,0,0,0,0
67125,67125,4,6,1,0,0,0,0,0,0,0,0
190,190,3,6,1,0,0,0,0,0,0,0,0
10073,10073,3,6,1,0,0,0,0,0,0,0,0
20457,20457,5,7,1,0,0,0,0,0,0,0,0
38012,38012,3,7,1,0,0,0,0,0,0,0,0
50152,50152,3,7,1,0,0,0,0,0,0,0,0
20199,20199,9,82,1,0,0,0,0,0,0,0,0
6065,6065,6,82,1,0,0,0,0,0,0,0,0
26511,26511,2,82,1,0,0,0,0,0,0,0,0
34148,34148,3,82,1,0,0,0,0,0,0,0,0
44321,44321,4,82,1,0,0,0,0,0,0,0,0
47002,47002,4,82,1,0,0,0,0,0,0,0,0
47459,47459,3,82,1,0,0,0,0,0,0,0,0
49471,49471,5,82,1,0,0,0,0,0,0,0,0
55545,55545,6,82,1,0,0,0,0,0,0,0,0
10486,10486,12,82,1,9,8,0.245967,0.266191,1662.801583,0.000002,0.000002,0.000692
34006,34006,2,82,1,0,0,0,0,0,0,0,0
43717,43717,8,82,1,0,0,0,0,0,0,0,0
53825,53825,13,82,1,9,8,0.238279,0.257129,351.187153,0.000003,0.000003,0.000641
65302,65302,9,82,1,0,0,0,0,0,0,0,0
15213,15213,1,143,1,0,0,0,0,0,0,0,0
23643,23643,5,143,1,0,0,0,0,0,0,0,0
28479,28479,3,143,1,0,0,0,0,0,0,0,0
63875,63875,10,143,1,2,10,0.148731,0.153384,0,0,0,0.000502
49458,49458,2,143,1,0,0,0,0,0,0,0,0
29875,29875,1,8,1,0,0,0,0,0,0,0,0
33316,33316,1,8,1,0,0,0,0,0,0,0,0
8984,8984,2,8,1,0,0,0,0,0,0,0,0
42318,42318,4,18,1,0,0,0,0,0,0,0,0
10602,10602,1,18,1,0,0,0,0,0,0,0,0
41494,41494,2,18,1,0,0,0,0,0,0,0,0
28649,28649,3,2,1,0,0,0,0,0,0,0,0
51413,51413,2,2,1,0,0,0,0,0,0,0,0
41853,41853,4,2,1,0,0,0,0,0,0,0,0
51185,51185,2,2,1,0,0,0,0,0,0,0,0
60762,60762,2,2,1,0,0,0,0,0,0,0,0
5981,5981,1,18,1,0,0,0,0,0,0,0,0
52013,52013,2,18,1,0,0,0,0,0,0,0,0
52677,52677,2,18,1,0,0,0,0,0,0,0,0
9220,9220,4,21,1,0,0,0,0,0,0,0,0
23870,23870,7,21,1,0,0,0,0,0,0,0,0
29515,29515,6,21,1,0,0,0,0,0,0,0,0
31911,31911,3,21,1,0,0,0,0,0,0,0,0
41688,41688,3,21,1,0,0,0,0,0,0,0,0
46065,46065,3,21,1,0,0,0,0,0,0,0,0
46160,46160,8,21,1,0,0,0,0,0,0,0,0
67101,67101,6,21,1,0,0,0,0,0,0,0,0
22058,22058,2,143,1,0,0,0,0,0,0,0,0
53616,53616,8,143,1,0,0,0,0,0,0,0,0
51121,51121,2,4,1,0,0,0,0,0,0,0,0
46266,46266,1,17,1,0,0,0,0,0,0,0,0
50416,50416,2,17,1,0,0,0,0,0,0,0,0
3224,3224,4,4,1,0,0,0,0,0,0,0,0
31514,31514,3,4,1,0,0,0,0,0,0,0,0
35363,35363,6,4,1,0,0,0,0,0,0,0,0
61295,61295,1,4,1,0,0,0,0,0,0,0,0
10442,10442,2,4,1,0,0,0,0,0,0,0,0
63306,63306,2,4,1,0,0,0,0,0,0,0,0
356,356,2,33,1,0,0,0,0,0,0,0,0
24990,24990,3,33,1,0,0,0,0,0,0,0,0
32249,32249,1,33,1,0,0,0,0,0,0,0,0
38867,38867,2,33,1,0,0,0,0,0,0,0,0
51575,51575,1,33,1,0,0,0,0,0,0,0,0
61757,61757,7,33,1,0,0,0,0,0,0,0,0
65647,65647,2,33,1,0,0,0,0,0,0,0,0
65951,65951,1,33,1,0,0,0,0,0,0,0,0
31209,31209,6,8,1,0,0,0,0,0,0,0,0
32289,32289,3,8,1,0,0,0,0,0,0,0,0
59840,59840,6,8,1,0,0,0,0,0,0,0,0
60061,60061,3,8,1,0,0,0,0,0,0,0,0
14500,14500,2,32,1,0,0,0,0,0,0,0,0
41485,41485,2,32,1,0,0,0,0,0,0,0,0
43812,43812,1,32,1,0,0,0,0,0,0,0,0
61745,61745,4,32,1,0,0,0,0,0,0,0,0
30647,30647,1,16,1,0,0,0,0,0,0,0,0
32881,32881,12,16,1,7,8,0.235587,0.251351,1237.619171,0.000009,0.000009,0.000644
36775,36775,7,16,1,0,0,0,0,0,0,0,0
40079,40079,2,16,1,0,0,0,0,0,0,0,0
41338,41338,4,16,1,0,0,0,0,0,0,0,0
42287,42287,3,16,1,0,0,0,0,0,0,0,0
60094,60094,5,16,1,0,0,0,0,0,0,0,0
61580,61580,13,16,1,3,8,0.223342,0.236112,39.669798,0.000001,0.000001,0.000351
62335,62335,12,16,1,4,8,0.221355,0.23428,500.618633,0.000016,0.000016,0.000465
66522,66522,4,16,1,0,0,0,0,0,0,0,0
36619,36619,6,26,1,0,0,0,0,0,0,0,0
49166,49166,2,143,1,0,0,0,0,0,0,0,0
29970,29970,5,26,1,0,0,0,0,0,0,0,0
36110,36110,1,26,1,0,0,0,0,0,0,0,0
60803,60803,3,26,1,0,0,0,0,0,0,0,0
3934,3934,3,4,1,0,0,0,0,0,0,0,0
32856,32856,10,27,1,2,11,0.156202,0.162152,0,0,0,0.0004
4194,4194,9,12,1,0,0,0,0,0,0,0,0
39262,39262,3,34,1,0,0,0,0,0,0,0,0
40231,40231,5,12,1,0,0,0,0,0,0,0,0
56151,56151,1,34,1,0,0,0,0,0,0,0,0
59239,59239,2,12,1,0,0,0,0,0,0,0,0
5779,5779,2,4,1,0,0,0,0,0,0,0,0
6078,6078,3,143,1,0,0,0,0,0,0,0,0
9939,9939,6,32,1,0,0,0,0,0,0,0,0
10115,10115,4,32,1,0,0,0,0,0,0,0,0
27893,27893,4,32,1,0,0,0,0,0,0,0,0
27894,27894,4,32,1,0,0,0,0,0,0,0,0
31383,31383,3,32,1,0,0,0,0,0,0,0,0
32583,32583,3,32,1,0,0,0,0,0,0,0,0
63120,63120,4,32,1,0,0,0,0,0,0,0,0
726,726,2,8,1,0,0,0,0,0,0,0,0
15612,15612,4,28,1,0,0,0,0,0,0,0,0
55881,55881,2,8,1,0,0,0,0,0,0,0,0
19282,19282,1,29,1,0,0,0,0,0,0,0,0
13016,13016,8,143,1,0,0,0,0,0,0,0,0
41362,41362,3,143,1,0,0,0,0,0,0,0,0
55445,55445,1,7,1,0,0,0,0,0,0,0,0
56571,56571,2,7,1,0,0,0,0,0,0,0,0
4143,4143,1,33,1,0,0,0,0,0,0,0,0
4463,4463,2,33,1,0,0,0,0,0,0,0,0
14980,14980,2,33,1,0,0,0,0,0,0,0,0
45651,45651,2,33,1,0,0,0,0,0,0,0,0
2110,2110,7,10,1,0,0,0,0,0,0,0,0
10957,10957,4,10,1,0,0,0,0,0,0,0,0
54558,54558,1,33,1,0,0,0,0,0,0,0,0
34503,34503,9,34,1,0,0,0,0,0,0,0,0
54567,54567,3,34,1,0,0,0,0,0,0,0,0
64298,64298,13,34,1,1,9,0.176062,0.182397,0,0.000001,0.000001,0.000213
